BALL POS,733.213,1345.57,30.1314,-8.33839,-10.0997,1.27149,N
BALL POS,714.868,1323.83,28.3556,-8.33839,-9.68172,-2.70513,N
BALL POS,697.273,1304.32,25.5439,-7.79932,-8.32349,-1.13541,N
BALL POS,680.727,1287.54,25.5476,-7.39397,-7.22111,-0.0542266,N
BALL POS,664.816,1272.7,25.506,-7.06411,-6.28464,0.307284,N
BALL POS,650.243,1260.33,25.5207,-6.77655,-5.46374,0.307284,N
BALL POS,635.652,1249.22,25.5477,-6.47068,-4.63696,0.126529,N
BALL POS,621.803,1239.95,25.5046,-6.08988,-3.79979,0.123887,N
BALL POS,609.795,1232.86,25.5062,-5.89554,-3.33242,0.307284,N
BALL POS,596.825,1225.92,25.5333,-5.89554,-3.01258,0.126529,N
BALL POS,583.855,1219.64,25.5423,-5.89554,-2.70113,0.307284,N
BALL POS,571.475,1214.27,25.5046,-5.89554,-2.46453,0.123887,N
BALL POS,560.863,1210.13,25.4989,-5.89554,-2.21539,0.307284,N
BALL POS,548.483,1205.85,25.5134,-5.89554,-1.91278,0.307284,N
BALL POS,535.513,1202.01,25.5405,-5.89554,-1.59452,0.126529,N
BALL POS,523.133,1198.97,25.555,-5.89554,-1.29798,0.126529,N
